Final_ID,Raw_ID,Candidate_ID,Requirement_Text,Predicted_Requirement_Type,Confidence_Score,Probability_Functional_Requirement,Probability_Operability,Probability_Performance,Probability_Security,Probability_Usability,Human_Decision,Hierarchy_ID
501,1208,CAND_1208,The planned reviews and the identified responsibilities shall be stated.,Functional Requirement,0.8349753840853278,0.8349753840853278,0.042003412062499565,0.035164208947472686,0.051767701852048306,0.03608929305265146,Not Reviewed,4
502,1210,CAND_1210,AIT schedule The AITP shall provide the AIT schedule as reference.,Functional Requirement,0.6162565379953144,0.6162565379953144,0.006819208398155469,0.06943744256248079,0.017238274220676225,0.29024853682337304,Not Reviewed,4
503,1218,CAND_1218,"equipment, space segment element) The TSPE provides the requirements for the activities identified in the AITP (as defined in Annex A of ECSS‐E‐ST‐10‐03).",Functional Requirement,0.5119049996661706,0.5119049996661706,0.42788749436761186,0.017243545691627372,0.01391332280911746,0.02905063746547255,Not Reviewed,4
504,1231,CAND_1231,"The TSPE shall contain a description of the purpose, objective, content and the reason prompting its preparation.",Functional Requirement,0.8689787998658669,0.8689787998658669,0.0290661049683566,0.021077914043964762,0.048336806916367214,0.0325403742054446,Not Reviewed,4
505,1233,CAND_1233,Applicable and reference documents The TSPE shall list the applicable and reference documents in support to the generation of the document.,Functional Requirement,0.8770416851563384,0.8770416851563384,0.05095030805226046,0.014737990176349408,0.02919075792956462,0.028079258685487062,Not Reviewed,4
506,1234,CAND_1234,Definitions and abbreviations The TSPE shall list the applicable dictionary or glossary and the meaning of specific terms or abbreviations utilized in the document.,Functional Requirement,0.9290609628536883,0.9290609628536883,0.013334719010400408,0.011991502896842421,0.017737706685153842,0.027875108553914875,Not Reviewed,4
507,1235,CAND_1235,Requirements to be verified The TSPE shall list the requirements to be verified (extracted from the VCD) in the specific test and provides traceability where in the test the requirement is covered.,Functional Requirement,0.5202534930325364,0.5202534930325364,0.4388022388217724,0.00929375632806426,0.009410189764389338,0.02224032205323757,Not Reviewed,4
508,1236,CAND_1236,Test approach and test requirements The TSPE shall summarize the approach to the test activity and the associated requirements as well as the prerequisites to start the test.,Functional Requirement,0.581667581645994,0.581667581645994,0.33258151884942605,0.01360888312380661,0.019810324092653202,0.052331692288120124,Not Reviewed,4
509,1237,CAND_1237,"Test description The TSPE shall summarize the configuration of the item under test, the test set‐up, the necessary GSE, the test tools, the test conditions and the applicable constraints.",Functional Requirement,0.6990488405396207,0.6990488405396207,0.16579212389305076,0.04856207440063045,0.042818432356271675,0.043778528810426376,Not Reviewed,4
510,1238,CAND_1238,"Test facility The TSPE shall describe the applicable test facility requirements together with the instrumentation and measurement accuracy, data acquisition and test space segment equipment to be used.",Operability,0.5681868058695307,0.34958853628252934,0.5681868058695307,0.009081495962665224,0.05248346822136853,0.020659693663906027,Not Reviewed,4
511,1239,CAND_1239,Test sequence The TSPE shall describe the test activity flow and the associated requirements.,Functional Requirement,0.6504877411622222,0.6504877411622222,0.28533743534051953,0.02287978210664605,0.018493289597448007,0.02280175179316405,Not Reviewed,4
512,1241,CAND_1241,"When constraints are identified on activities sequence, the TSPE shall specify them including necessary timely information between test steps.",Functional Requirement,0.773796047356069,0.773796047356069,0.030397309586154008,0.04871744410520265,0.12783020287660635,0.01925899607596794,Not Reviewed,4
513,1243,CAND_1243,"The TSPE shall list the test pass/fail criteria, including their tolerance, in relation to the inputs and output.",Functional Requirement,0.8994930844288002,0.8994930844288002,0.04153833723880072,0.0209526405892331,0.02021078007852259,0.017805157664643443,Not Reviewed,4
514,1244,CAND_1244,"In the TSPE, the error budgets and the confidence levels with which the tolerance is to be met shall be specified.",Functional Requirement,0.7844611620882143,0.7844611620882143,0.03840123700262565,0.018419382026966847,0.04707777353507605,0.11164044534711719,Not Reviewed,4
515,1246,CAND_1246,"The TSPE shall list the requirements for the involved documentation, including test procedure, test report and PA and QA records.",Functional Requirement,0.8472622966346594,0.8472622966346594,0.08481499617541335,0.016868022663680836,0.026310751480896406,0.02474393304535007,Not Reviewed,4
516,1248,CAND_1248,"The TSPE shall describe the overall test responsibilities, participants to be involved and the schedule outline.",Functional Requirement,0.8000123866611959,0.8000123866611959,0.09147547219455002,0.028136007307100253,0.04523753199564171,0.03513860184151195,Not Reviewed,1
517,1268,CAND_1268,"The TPRO shall contain a description of the purpose, objective, content and the reason prompting its preparation.",Functional Requirement,0.8689787998658669,0.8689787998658669,0.0290661049683566,0.021077914043964762,0.048336806916367214,0.0325403742054446,Not Reviewed,4
518,1270,CAND_1270,Applicable and reference documents The TPRO shall list the applicable and reference documents in support to the generation of the document.,Functional Requirement,0.8770416851563384,0.8770416851563384,0.05095030805226046,0.014737990176349408,0.02919075792956462,0.028079258685487062,Not Reviewed,4
519,1271,CAND_1271,Definitions and abbreviations The TPRO shall list the applicable dictionary or glossary and the meaning of specific terms or abbreviations utilized in the document.,Functional Requirement,0.9290609628536883,0.9290609628536883,0.013334719010400408,0.011991502896842421,0.017737706685153842,0.027875108553914875,Not Reviewed,4
520,1273,CAND_1273,the TSPE The TPRO shall provide a mapping matrix to the TSPE giving traceability towards the test requirement.,Functional Requirement,0.5080949268883356,0.5080949268883356,0.021891054275610382,0.05713416549670867,0.009966621828198779,0.40291323151114666,Not Reviewed,4
521,1274,CAND_1274,"Item under test The TPRO shall describe the item under test configuration, including any reference to the relevant test configuration list, and any deviation from the specified standard.",Functional Requirement,0.8388417859100616,0.8388417859100616,0.03760528612809029,0.011578416218183016,0.020953794922007336,0.09102071682165766,Not Reviewed,4
522,1275,CAND_1275,The software version of the item under test shall be identified.,Functional Requirement,0.5930968656883675,0.5930968656883675,0.13343082623518185,0.020809344591288564,0.2194785055132984,0.033184457971863666,Not Reviewed,4
523,1279,CAND_1279,Test set‐up The TPRO shall describe the test set‐up to be used.,Functional Requirement,0.4638088552302289,0.4638088552302289,0.4233855115561312,0.047540369542124865,0.018855647641833756,0.04640961602968132,Not Reviewed,4
524,1280,CAND_1280,"GSE and test tools required The TPRO shall identify the GSE and test tools to be used in the test activity including test script(s), test software and database(s) versioning number.",Operability,0.4450774306467345,0.373683522049698,0.4450774306467345,0.014676423541082206,0.14957081303677372,0.01699181072571147,Not Reviewed,4
525,1281,CAND_1281,"Test instrumentation The TPRO shall identify the test instrumentation, with measurement accuracy, to be used, including fixtures.",Functional Requirement,0.47410259837378443,0.47410259837378443,0.438048903188842,0.013128361139555586,0.03006394200227775,0.044656195295540144,Not Reviewed,4
526,1283,CAND_1283,Test facility The TPRO shall identify the applicable test facility and any data handling system.,Functional Requirement,0.5293560572381515,0.5293560572381515,0.22068573089882912,0.022196165114041613,0.2098448162201399,0.017917230528837823,Not Reviewed,1
527,1285,CAND_1285,"The TPRO shall list the applicable standards, the applicable test conditions, in terms of levels, duration and tolerances, and the test data acquisition and reduction.",Functional Requirement,0.5559025852407581,0.5559025852407581,0.19263983010795946,0.034034913176304936,0.19048949152678038,0.026933179948197022,Not Reviewed,4
528,1287,CAND_1287,The TPRO shall describe how the applicable documentation is used to support the test activity.,Operability,0.5963556885705866,0.34422322586596804,0.5963556885705866,0.013539326611222558,0.006916044271288698,0.03896571468093413,Not Reviewed,4
529,1289,CAND_1289,The TPRO shall list the allocation of responsibilities and resources.,Functional Requirement,0.9187690214772261,0.9187690214772261,0.014374367380872699,0.0170519671541974,0.019862010105018688,0.0299426338826852,Not Reviewed,4
530,1291,CAND_1291,"The TPRO shall identify special, safety and hazard conditions, operational constraints, rules for test management relating to changes in procedure, failures, reporting and signing off procedure.",Functional Requirement,0.43211716242548526,0.43211716242548526,0.43191089837196106,0.0172780709922161,0.09828975833286176,0.020404109877475783,Not Reviewed,4
531,1292,CAND_1292,The TPRO shall describe QA and PA aspects applicable to the test.,Functional Requirement,0.525643893099075,0.525643893099075,0.3873169649921621,0.024916394357771928,0.03332928438591427,0.028793463165076673,Not Reviewed,4
532,1293,CAND_1293,The TPRO shall contain a placeholder for identifying: 1.,Functional Requirement,0.8316232582112875,0.8316232582112875,0.04072057588991053,0.028006219095831876,0.058455298217180804,0.04119464858578942,Not Reviewed,4
533,1296,CAND_1296,"The TPRO shall provide detailed instructions, including expected results, with tolerances, pass/fail criteria, and identification of specific steps to be witnessed by QA personnel.",Functional Requirement,0.5331314117132094,0.5331314117132094,0.013452503106001679,0.0705944721828807,0.03726413555479029,0.34555747744311793,Not Reviewed,4
534,1298,CAND_1298,"When the procedure is automated, the listing of the automated procedure shall be documented to a level allowing consistency check with the TPRO and the TPSE.",Functional Requirement,0.664473262878851,0.664473262878851,0.03290087847574238,0.18664365282626766,0.08073499034639146,0.035247215472747395,Not Reviewed,4
535,1309,CAND_1309,"QM+FM, or PFM+FM) the relevant clauses for both models need to be selected and merged when performing the second step.",Functional Requirement,0.44133874372312887,0.44133874372312887,0.056731694015471845,0.10273331444664782,0.029514601073517673,0.3696816467412338,Not Reviewed,4
